STATION,STATION_NAME,City,ELEVATION,LATITUDE,LONGITUDE,Date,Year,Month,Day,PRCP,SNWD,SNWDcm,SNOW,SNOWcm,TMAX,TMIN
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-15,2001,1,15,1,0,0,0,0,7.8,1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-16,2001,1,16,0,0,0,0,0,1.7,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-17,2001,1,17,0,0,0,0,0,0,-1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-18,2001,1,18,0,0,0,0,0,2.2,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-19,2001,1,19,3.3,25,2.5,41,4.1,0.6,-2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-20,2001,1,20,1.3,51,5.1,132,13.2,-2.2,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-21,2001,1,21,0,152,15.2,5,0.5,-3.9,-10
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-22,2001,1,22,0,152,15.2,0,0,-1.1,-7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-23,2001,1,23,0,127,12.7,0,0,3.3,-12.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-24,2001,1,24,0,102,10.2,0,0,0,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-25,2001,1,25,0,102,10.2,8,0.8,-2.8,-10
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-26,2001,1,26,0.5,102,10.2,25,2.5,1.7,-13.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-27,2001,1,27,1.5,127,12.7,30,3,1.1,-4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-28,2001,1,28,0,127,12.7,0,0,-1.1,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-29,2001,1,29,0,102,10.2,0,0,6.1,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-30,2001,1,30,20.3,51,5.1,0,0,9.4,3.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-01-31,2001,1,31,4.6,0,0,0,0,4.4,0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-01,2001,2,1,0,0,0,0,0,2.2,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-02,2001,2,2,0.8,0,0,28,2.8,0.6,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-03,2001,2,3,0,25,2.5,0,0,-2.8,-10.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-04,2001,2,4,0,0,0,5,0.5,6.1,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-05,2001,2,5,0.3,0,0,0,0,5.6,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-06,2001,2,6,1.3,0,0,8,0.8,4.4,-0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-07,2001,2,7,0,0,0,0,0,5,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-08,2001,2,8,0,0,0,0,0,17.2,-2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-09,2001,2,9,1.5,0,0,0,0,20,12.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-10,2001,2,10,1,0,0,0,0,12.2,-6.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-11,2001,2,11,0,0,0,0,0,-0.6,-7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-12,2001,2,12,0,0,0,0,0,8.3,-5.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-13,2001,2,13,0,0,0,0,0,10,4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-14,2001,2,14,13,0,0,0,0,12.8,5.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-15,2001,2,15,0.5,0,0,0,0,6.7,1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-16,2001,2,16,6.9,0,0,0,0,3.9,0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-17,2001,2,17,0,0,0,13,1.3,0.6,-7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-18,2001,2,18,0,0,0,8,0.8,-2.2,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-19,2001,2,19,0,0,0,0,0,8.9,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-20,2001,2,20,1,0,0,0,0,10.6,4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-21,2001,2,21,0,0,0,0,0,4.4,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-22,2001,2,22,0.3,0,0,8,0.8,-3.3,-9.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-23,2001,2,23,0,0,0,0,0,3.9,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-24,2001,2,24,0,0,0,0,0,6.1,-4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-25,2001,2,25,1.3,0,0,0,0,21.7,3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-26,2001,2,26,0,0,0,0,0,3.9,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-27,2001,2,27,0,0,0,0,0,5,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2001-02-28,2001,2,28,0,0,0,0,0,1.7,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-01,2002,1,1,0,25,2.5,0,0,-4.4,-12.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-02,2002,1,2,0,25,2.5,3,0.3,-2.2,-11.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-03,2002,1,3,0,0,0,0,0,-0.6,-11.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-04,2002,1,4,0,0,0,0,0,-0.6,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-05,2002,1,5,0,0,0,0,0,3.3,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-06,2002,1,6,6.6,76,7.6,84,8.4,1.7,-0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-07,2002,1,7,5.8,152,15.2,79,7.9,0,-5.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-08,2002,1,8,0,152,15.2,5,0.5,-1.7,-6.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-09,2002,1,9,0,127,12.7,0,0,6.7,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-10,2002,1,10,0,25,2.5,0,0,8.3,5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-11,2002,1,11,0,0,0,0,0,5.6,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-12,2002,1,12,0.3,0,0,0,0,6.1,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-13,2002,1,13,0,0,0,0,0,4.4,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-14,2002,1,14,0.3,0,0,0,0,10,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-15,2002,1,15,0.5,0,0,8,0.8,7.2,-0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-16,2002,1,16,0,0,0,0,0,1.7,-0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-17,2002,1,17,0,0,0,0,0,3.9,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-18,2002,1,18,0,0,0,0,0,1.7,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-19,2002,1,19,2,25,2.5,33,3.3,-1.7,-5.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-20,2002,1,20,0,25,2.5,0,0,0.6,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-21,2002,1,21,3.3,51,5.1,43,4.3,3.3,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-22,2002,1,22,0,0,0,0,0,9.4,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-23,2002,1,23,0.8,0,0,0,0,11.1,3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-24,2002,1,24,6.9,0,0,0,0,11.7,0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-25,2002,1,25,0,0,0,0,0,6.7,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-26,2002,1,26,0,0,0,0,0,10,1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-27,2002,1,27,0,0,0,0,0,14.4,-2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-28,2002,1,28,0,0,0,0,0,16.7,2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-29,2002,1,29,1.8,0,0,0,0,18.3,11.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-30,2002,1,30,14.5,0,0,0,0,11.7,4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-01-31,2002,1,31,2,0,0,0,0,22.2,3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-01,2002,2,1,1.5,0,0,0,0,17.2,-1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-02,2002,2,2,0,0,0,3,0.3,1.7,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-03,2002,2,3,0,0,0,0,0,5.6,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-04,2002,2,4,0,0,0,43,4.3,0.6,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-05,2002,2,5,0,51,5.1,0,0,1.1,-11.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-06,2002,2,6,0,0,0,0,0,2.2,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-07,2002,2,7,0,0,0,0,0,10.6,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-08,2002,2,8,0,0,0,0,0,8.9,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-09,2002,2,9,0,0,0,0,0,14.4,-3.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-10,2002,2,10,8.1,0,0,0,0,12.8,3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-11,2002,2,11,1,25,2.5,15,1.5,4.4,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-12,2002,2,12,0,0,0,0,0,6.7,-2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-13,2002,2,13,0,0,0,8,0.8,2.8,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-14,2002,2,14,0,0,0,0,0,5.6,-9.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-15,2002,2,15,0,0,0,0,0,10,-1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-16,2002,2,16,1,0,0,5,0.5,8.3,0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-17,2002,2,17,1.8,25,2.5,25,2.5,1.7,-6.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-18,2002,2,18,0,0,0,0,0,4.4,-10.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-19,2002,2,19,0,0,0,0,0,13.9,-6.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-20,2002,2,20,11.9,0,0,0,0,15,7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-21,2002,2,21,0.5,0,0,0,0,10,1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-22,2002,2,22,0.5,0,0,15,1.5,1.1,-1.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-23,2002,2,23,0,0,0,0,0,3.3,-4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-24,2002,2,24,0,0,0,0,0,11.7,-6.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-25,2002,2,25,0,0,0,0,0,18.3,3.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-26,2002,2,26,3.3,25,2.5,23,2.3,10.6,-3.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-27,2002,2,27,0,25,2.5,20,2,-3.3,-7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2002-02-28,2002,2,28,0,25,2.5,5,0.5,-3.9,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-01,2003,1,1,31,0,0,0,0,5.6,0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-02,2003,1,2,0.3,0,0,0,0,1.7,-0.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-03,2003,1,3,5.3,0,0,5,0.5,3.3,-3.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-04,2003,1,4,0.5,0,0,15,1.5,-2.2,-4.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-05,2003,1,5,1.5,0,0,15,1.5,-1.1,-3.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-06,2003,1,6,2.8,25,2.5,69,6.9,-1.1,-6.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-07,2003,1,7,0,102,10.2,0,0,1.1,-11.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-08,2003,1,8,0,76,7.6,0,0,7.2,1.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-09,2003,1,9,0,0,0,0,0,8.9,2.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-10,2003,1,10,0.5,25,2.5,28,2.8,2.8,-7.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-11,2003,1,11,0,25,2.5,0,0,-5,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-12,2003,1,12,0,0,0,0,0,-3.3,-10
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-13,2003,1,13,0,0,0,3,0.3,-1.1,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-14,2003,1,14,0.3,0,0,10,1,-5,-9.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-15,2003,1,15,0,25,2.5,8,0.8,-7.8,-10.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-16,2003,1,16,1.3,25,2.5,20,2,-7.2,-13.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-17,2003,1,17,0,25,2.5,18,1.8,-6.7,-15.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-18,2003,1,18,0,25,2.5,0,0,-7.2,-17.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-19,2003,1,19,0,51,5.1,20,2,-5,-9.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-20,2003,1,20,0.3,51,5.1,71,7.1,-3.3,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-21,2003,1,21,0,51,5.1,0,0,-6.7,-16.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-22,2003,1,22,0,51,5.1,3,0.3,-10,-17.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-23,2003,1,23,1,51,5.1,23,2.3,-9.4,-17.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-24,2003,1,24,0,76,7.6,13,1.3,-7.2,-10
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-25,2003,1,25,0,51,5.1,0,0,-4.4,-10
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-26,2003,1,26,5.6,51,5.1,76,7.6,-4.4,-14.4
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-27,2003,1,27,0,102,10.2,0,0,-10.6,-20
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-28,2003,1,28,0.8,102,10.2,10,1,-2.2,-11.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-29,2003,1,29,3.8,127,12.7,58,5.8,-0.6,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-30,2003,1,30,0,127,12.7,0,0,0.6,-8.3
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-01-31,2003,1,31,0.5,102,10.2,0,0,2.8,-11.1
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-01,2003,2,1,2.8,76,7.6,8,0.8,2.2,0
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-02,2003,2,2,0,51,5.1,0,0,2.2,-2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-03,2003,2,3,5.1,51,5.1,0,0,8.9,-2.2
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-04,2003,2,4,6.6,0,0,0,0,10,-5
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-05,2003,2,5,0,0,0,0,0,-3.9,-8.9
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-06,2003,2,6,0.3,0,0,5,0.5,0,-10.6
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-07,2003,2,7,2.3,25,2.5,33,3.3,-1.7,-7.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-08,2003,2,8,0,25,2.5,0,0,-5,-12.8
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-09,2003,2,9,0,25,2.5,0,0,0,-6.7
GHCND:USW00094823,PITTSBURGH INTERNATIONAL AIRPORT PA US,Pittsburgh,350.5,40.50139,-80.23111,2003-02-10,2003,2,10,4.8,25,2.5,56,5.6,0,-8.9
